Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
UF5402;Enlarge;200;3;see datasheet;150.0;50;150.0;DO-201AD;Single;No;image/diodes/88756.png;Datasheet/diodes/ultrafast-recovery/UF5402/UF5402.pdf;Datasheet/diodes/ultrafast-recovery/UF5402/UF5402.zip
