Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
GL41x;Enlarge;50 to 1000;1;see datasheet;30.0;;175;MELF (DO-213AB);Single;;No;image/diodes\88641.png;Datasheet\diodes\GL41x\GL41x.pdf;Datasheet\diodes\GL41x\GL41x.zip
GL41x;Enlarge;50 to 1600;1;see datasheet;30.0;;175;MELF (DO-213AB);Single;;No;image/diodes\88641.png;Datasheet\diodes\GL41x\GL41x.pdf;Datasheet\diodes\GL41x\GL41x.zip
