Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;2400;;+150;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;2400;;-40 to +180;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;2000;;+150;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;2000;;-40 to +180;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;1600;;-40 to +180;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
VS-SD200N/R Series;Enlarge;200 at 110;4700;4920;1600;;+150;1.4;DO-30 (DO-205AC);Single;image/diodes/93541.png;Datasheet/diodes/med-high-diodes/VS-SD200N/R Series/VS-SD200N/R Series.pdf;
