Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.3;5000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;16.0;10000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;6.3;20000.0;1.14 x 0.66 x 0.61 (K);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;7.5 µF;20.0;6000.0;3.5 x 2.80 x 1.2 (N);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;10.0;6000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.33 µF;20.0;100000.0;1.14 x 0.66 x 0.61 (K);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;10.0;6000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;4.0;20000.0;1.14 x 0.66 x 0.61 (K);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;6.3;6000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;16.0;8000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;6.3;6000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;20.0;3000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;10.0;5000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.68 µF;20.0;20000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;6000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;4.0;5000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;3000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;6.8 µF;16.0;6000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;6.3;6000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;25.0;10000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;10.0;1500.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;20.0;12000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;10.0;6000.0;1.60 x 0.84 x 1.2 (G);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;4.0;5000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;500.0;3.5 x 2.80 x 1.57 (T);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;6.3;5000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;25.0;6000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;10.0;1000.0;3.5 x 2.80 x 1.57 (T);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;20.0;8000.0;2.06 x 1.35 x 1.2 (W);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;7.5 µF;10.0;8000.0;2.06 x 1.35 x 1.2 (W);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;4.0;6000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;10.0;12000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;6000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.3;5000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;40.0;10000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;16.0;12000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;20.0;8000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;6.8 µF;10.0;6000.0;2.06 x 1.35 x 1.6 (R);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;4.0;3000.0;2.45 x 1.5 x 1.25 (P);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;3000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;10.0;10000.0;1.60 x 0.84 x 1.0 (M);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
TM8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;2.0;20000.0;1.14 x 0.66 x 0.61 (K);image/capacitors\40133.png;Datasheet\capacitors\TM8\TM8.pdf;
