Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
BAW76;Enlarge;DO-35 (DO-204AH);75.0;100 at 50;1 at 100;4.0;Single;No;image/diodes/85551.png;Datasheet/diodes/switching/BAW76/BAW76.pdf;Datasheet/diodes/switching/BAW76/BAW76.zip
