Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;180 µF;75.0;1500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;400 µF;100.0;700.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;1 mF;75.0;350.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;180 µF;75.0;750.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;110 µF;50.0;1800.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;100.0;700.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;1.2 mF;75.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;75.0;600.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;125.0;1800.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;900 µF;50.0;900.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;22 µF;100.0;3000.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;750 µF;75.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;125.0;2000.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;1 mF;60.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;86 µF;100.0;1600.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;940 µF;75.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;240 µF;125.0;800.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;1.2 mF;60.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;100.0;1400.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
T18;Enlarge;Tantalum, Wet;Through Hole;Axial;1 mF;75.0;500.0;;image/capacitors\40161.png;Datasheet\capacitors\T18\T18.pdf;Datasheet\capacitors\T18\T18.zip
