Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSKDF500/06PbF;Enlarge;772;90;600;4140;1.25 at 250;-40 to +175;0.11;104;INT-A-PAK;Diode doubler circuit;Isolated;image\modules\96505.png;Datasheet\modules\VS-VSKDF500/06PbF\VS-VSKDF500/06PbF.pdf;
