Part Number;Product Image;Package Type;Package Form;Package Dimensions (L x W x H)(mm);Peak Wavelength(nm);Radiant Intensity(mW/sr);Angle of Half Intensity(±°);Rise Time(ns);Radiant Power(mW);AEC-Qualified;Image path;Datasheet part;3d model part
VSMY2890GX01;Enlarge;surface-mount;Gullwing;2.3 x 2.3 x 2.8;890;135.0;10;15;;Yes;image/ir-emitting-diodes/84970.png;Datasheet\/ir-emitting-diodes/VSMY2890GX01\VSMY2890GX01.pdf;
