Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
MURS340;Enlarge;400;3;1.05;125.0;50;175.0;SMC (DO-214AB);Single;Yes;image/diodes\88816.png;Datasheet\diodes\MURS340\MURS340.pdf;Datasheet\diodes\MURS340\MURS340.zip
