Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TC020030BF10136BH1;Enlarge;6000.0;100.0;R42;;;Individual;image\capacitors\22093.png;Datasheet\capacitors\TC020030BF10136BH1\TC020030BF10136BH1.pdf;
