Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
TCLT111. Series;Enlarge;SOP-6L5;70;13;600.0;5, 10;6, 5;-55 to +110;5000;UL, cUL, VDE, FIMKO, BSI, CQC,;image/optocouplers/81282.png;Datasheet/optocouplers/opt-tran-output/TCLT111. Series/TCLT111. Series.pdf;
