Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-50PF(R)...(W) Series;Enlarge;50 at 140;800;830;1200;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes/93516.png;Datasheet/diodes/med-high-diodes/VS-50PF(R)...(W) Series/VS-50PF(R)...(W) Series.pdf;
VS-50PF(R)...(W) Series;Enlarge;50 at 140;800;830;800;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes/93516.png;Datasheet/diodes/med-high-diodes/VS-50PF(R)...(W) Series/VS-50PF(R)...(W) Series.pdf;
VS-50PF(R)...(W) Series;Enlarge;50 at 140;800;830;400;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes/93516.png;Datasheet/diodes/med-high-diodes/VS-50PF(R)...(W) Series/VS-50PF(R)...(W) Series.pdf;
