Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
021 ASM;Enlarge;MAL202126479E3;47.0;25.0;Axial;Ø4.5x10;+85 °C;2500;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202115152E3;1500.0;16.0;Axial;Ø12.5x30;+85 °C;8000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202115472E3;4700.0;16.0;Axial;Ø18x30;+85 °C;8000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202125221E3;220.0;16.0;Axial;Ø8x11;+85 °C;2500;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202138109E3;10.0;63.0;Axial;Ø4.5x10;+85 °C;2500;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202118681E3;680.0;63.0;Axial;Ø15x30;+85 °C;8000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202129339E3;33.0;100.0;Axial;Ø6.5x18;+85 °C;2500;"""Axial, Taped on Reel""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202117102E3;1000.0;40.0;Axial;Ø12.5x30;+85 °C;8000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202137479E3;47.0;40.0;Axial;Ø6x10;+85 °C;2500;"""Axial, Taped in Ammopack""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
021 ASM;Enlarge;MAL202116152E3;1500.0;25.0;Axial;Ø12.5x30;+85 °C;8000;"""Axial, Bulk or Paperstrip in Box""";Aluminum Electrolytic;image/capacitors\28325.png;Datasheet\capacitors\021 ASM\021 ASM.pdf;
