Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
64;Enlarge;"3/8"" Square (10 mm) Multi-Turn Cermet Trimmer";Through-hole;Multi turn;10;2.2 M;image/trimmers/57028.png;Datasheet\/trimmers/64\64.pdf;Datasheet\/trimmers/64\64.zip
