Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAS70-00 to BAS70-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;70.0;200.0;410 at 50;Yes;SOT-23;Single;image/diodes\86402.png;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.pdf;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.zip
BAS70-00 to BAS70-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;70.0;200.0;410 at 50;Yes;SOT-23;Dual serial;image/diodes\86402.png;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.pdf;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.zip
BAS70-00 to BAS70-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;70.0;200.0;410 at 50;Yes;SOT-23;Common cathode;image/diodes\86402.png;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.pdf;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.zip
BAS70-00 to BAS70-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;70.0;200.0;410 at 50;Yes;SOT-23;Common anode;image/diodes\86402.png;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.pdf;Datasheet\diodes\BAS70-00 to BAS70-06\BAS70-00 to BAS70-06.zip
