Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VBT1045BP-M3;Enlarge;45;10;0.52;100.0;;200;D2PAK (TO-263AB);Single;No;image/diodes\89450.png;Datasheet\diodes\VBT1045BP-M3\VBT1045BP-M3.pdf;
