Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-EBU8006HN4;Enlarge;600;80;1.53;750.0;46;175.0;PowerTab®;Single die;Yes;image/diodes\97207.png;Datasheet\diodes\VS-EBU8006HN4\VS-EBU8006HN4.pdf;Datasheet\diodes\VS-EBU8006HN4\VS-EBU8006HN4.zip
