Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VF30150C;Enlarge;150;2 x 15;0.71;140.0;;150;ITO-220AB;Common cathode;No;image/diodes\89048.png;Datasheet\diodes\VF30150C\VF30150C.pdf;
