Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
140 RTM;Enlarge;MAL214068221E3;220.0;63.0;Radial;Ø16x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214036331E3;330.0;25.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214050471E3;470.0;35.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214060102E3;1000.0;35.0;Radial;Ø16x25;+125 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214091473E3;470.0;50.0;Radial;Ø12.5x25;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214031102E3;1000.0;50.0;Radial;Ø16x31;+125 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214094225E3;2200.0;10.0;Radial;Ø12.5x25;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214031331E3;330.0;50.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214091476E3;470.0;50.0;Radial;Ø12.5x25;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
140 RTM;Enlarge;MAL214051102E3;1000.0;50.0;Radial;Ø16x31;+125 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28322.png;Datasheet\capacitors\140 RTM\140 RTM.pdf;
