Part Number;Status;Description;Product type;VinMin.(V);VinMax.(V);Package;PackageSize(W,L,H)(mm);Image path;Datasheet part;3d model part
SiP32419;Active;6 V to 28 V, 56 mΩ, programmable current limit and slew rate, latch-off on fault;Slew rate, current limit;6.0;28.0;DFN33-10L;3.0 x 3.0 x 0.9;63939;Datasheet/power-ics/computer/SiP32419/SiP32419.pdf;
