Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3919B;5.6;43;5.6;66.9;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3920B;5.6;43;6.2;60.5;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3921B;5.6;43;6.8;55.1;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3922B;5.6;43;7.5;50.0;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3923B;5.6;43;8.2;45.7;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3924B;5.6;43;9.1;41.2;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3925B;5.6;43;10.0;37.5;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3926B;5.6;43;11.0;34.1;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3927B;5.6;43;12.0;31.2;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3928B;5.6;43;13.0;28.8;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3929B;5.6;43;15.0;25.0;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3930B;5.6;43;16.0;23.4;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3931B;5.6;43;18.0;20.8;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3932B;5.6;43;20.0;18.7;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3933B;5.6;43;22.0;17.0;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3934B;5.6;43;24.0;15.6;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3935B;5.6;43;27.0;13.9;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3936B;5.6;43;30.0;12.5;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3937B;5.6;43;33.0;11.4;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3938B;5.6;43;36.0;10.4;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3939B;5.6;43;39.0;9.6;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
SMPZ39XB thru SMPZ3940B;Enlarge;SMPZ3940B;5.6;43;43.0;8.7;1500;SMP (DO-220AA);Pulse current;No;image/diodes\88482.png;Datasheet\diodes\SMPZ39XB thru SMPZ3940B\SMPZ39XB thru SMPZ3940B.pdf;
