Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;270 µF;35.0;700.0;26.97 x 9.53 (K);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;1.7 µF;125.0;7810.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;10 µF;25.0;2660.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;3.5 µF;75.0;4740.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;430 µF;8.0;710.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;30.0;1130.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;25 µF;100.0;1600.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;70 µF;15.0;1110.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;20 µF;60.0;2320.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;25 µF;8.0;1990.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;110 µF;75.0;730.0;26.97 x 9.53 (K);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;250 µF;10.0;800.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;60 µF;50.0;1330.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;140 µF;6.0;990.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;56 µF;125.0;770.0;26.97 x 9.53 (K);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;350 µF;25.0;670.0;26.97 x 9.53 (K);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;5 µF;50.0;3980.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;3.6 µF;125.0;4980.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;22 µF;25.0;1990.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;6.8 µF;75.0;3420.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;850 µF;8.0;470.0;26.97 x 9.53 (K);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;30.0;1020.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;30 µF;100.0;1550.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;15.0;1120.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;39 µF;60.0;1700.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;56 µF;8.0;1660.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;2.5 µF;100.0;5310.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;390 µF;10.0;750.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;82 µF;50.0;1220.0;19.46 x 9.53 (T);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;270 µF;6.0;1110.0;16.28 x 7.14 (F);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
136D;Enlarge;Tantalum, Wet;Through Hole;Axial;8 µF;30.0;3320.0;11.51 x 4.78 (C);image/capacitors\40132.png;Datasheet\capacitors\136D\136D.pdf;Datasheet\capacitors\136D\136D.zip
