Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
Si4459BDY;Enlarge;Single;SO-8;P;-30.0;16.0;;;;;;0.0082;;;0.0049;27.0;56.0;9.4;8.2;-27.8;;-1.0;3.5;image/mosfets/62895.png;Datasheet\/mosfets/Si4459BDY\Si4459BDY.pdf;Datasheet\/mosfets/Si4459BDY\Si4459BDY.zip
