Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;18 µF;125.0;3700.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;350 µF;25.0;1300.0;26.97 x 9.53 (K);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;56 µF;75.0;2600.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;250 µF;10.0;1800.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;60 µF;50.0;2900.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;270 µF;6.0;2200.0;16.28 x 7.14 (F);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;22 µF;25.0;4200.0;11.51 x 4.78 (C);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;6.8 µF;75.0;6800.0;11.51 x 4.78 (C);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;20 µF;10.0;4000.0;11.51 x 4.78 (C);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;270 µF;35.0;1400.0;26.97 x 9.53 (K);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;86 µF;100.0;1600.0;26.97 x 9.53 (K);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;39 µF;60.0;3400.0;16.28 x 7.14 (F);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;8.0;2600.0;16.28 x 7.14 (F);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;30.0;2700.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;11 µF;100.0;6000.0;16.28 x 7.14 (F);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;15.0;2600.0;16.28 x 7.14 (F);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
135D;Enlarge;Tantalum, Wet;Through Hole;Axial;25 µF;125.0;3200.0;19.46 x 9.53 (T);image/capacitors\40024.png;Datasheet\capacitors\135D\135D.pdf;Datasheet\capacitors\135D\135D.zip
