Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237328125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237327125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237326125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237325125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237324125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237323125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237321125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237322125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237344125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;250;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237345125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;250;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237346125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;250;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237347125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;250;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237348125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;250;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237343125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;250;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237342125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;250;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237341125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;250;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237352125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;400;27.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237351125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;400;27.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237353125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;400;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237354125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;400;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237358125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;400;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237357125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;400;22.5;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
MKT373;Enlarge;MKT373 - Gen. Purpose;BFC237325155;Polyester;DC;Radial Boxed;1,5µF;10;Vdc;100;15.0;image/capacitors\28193.png;Datasheet\capacitors\MKT373\MKT373.pdf;
