Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-10TTS08-M3;Enlarge;6.5;112.0;10.0;800;110.0;;1.15 at 6.5;-40 to 125;150.0;TO-220AB 3L;Single SCR;image/thyristors\96285.png;Datasheet\thyristors\VS-10TTS08-M3\VS-10TTS08-M3.pdf;
