Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-VSKDS408/060;Enlarge;400;102;60.0;3300;0.74 at 200;-55 to +150;0.26;AAP Gen 7 (TO-240AA);Two diodes doubler circuit;Isolated;image\modules\94643.png;Datasheet\modules\VS-VSKDS408/060\VS-VSKDS408/060.pdf;
