Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BZD17-M Series;Enlarge;BZD17C3V6P-M;3.6;200;3.6;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C3V9P-M;3.6;200;3.9;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C4V3P-M;3.6;200;4.3;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C4V7P-M;3.6;200;4.7;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C5V1P-M;3.6;200;5.1;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C5V6P-M;3.6;200;5.6;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C6V2P-M;3.6;200;6.2;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C6V8P-M;3.6;200;6.8;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C7V5P-M;3.6;200;7.5;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
BZD17-M Series;Enlarge;BZD17C8V2P-M;3.6;200;8.2;100.0;2300;SMF (DO-219AB);Pulse current;No;image/diodes\85154.png;Datasheet\diodes\BZD17-M Series\BZD17-M Series.pdf;
