Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
185 CPNZ;Enlarge;MAL218597407E3;1000.0;10.0;SMD;10x10x12.4;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597403E3;270.0;10.0;SMD;8x8x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597306E3;1000.0;6.3;SMD;10x10x10.5;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597303E3;270.0;6.3;SMD;6.3x6.3x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597502E3;120.0;16.0;SMD;6.3x6.3x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597551E3;33.0;20.0;SMD;6.3x6.3x5.8;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597503E3;120.0;16.0;SMD;8x8x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597105E3;33.0;50.0;SMD;10x10x10.5;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597553E3;120.0;20.0;SMD;8x8x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597404E3;330.0;10.0;SMD;10x10x8.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597609E3;120.0;25.0;SMD;10x10x10.5;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597509E3;330.0;16.0;SMD;10x10x10.5;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597556E3;330.0;20.0;SMD;10x10x12.4;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597505E3;150.0;16.0;SMD;10x10x8.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597003E3;39.0;35.0;SMD;8x8x8.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597504E3;150.0;16.0;SMD;8x8x8.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597501E3;47.0;16.0;SMD;6.3x6.3x5.8;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597006E3;150.0;35.0;SMD;10x10x10.5;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597602E3;47.0;25.0;SMD;6.3x6.3x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597007E3;150.0;35.0;SMD;10x10x12.4;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597603E3;47.0;25.0;SMD;8x8x11.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597307E3;1500.0;6.3;SMD;10x10x12.4;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
185 CPNZ;Enlarge;MAL218597402E3;180.0;10.0;SMD;6.3x6.3x7.7;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28436.png;Datasheet\capacitors\185 CPNZ\185 CPNZ.pdf;
