Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
SD101AW, SD101BW, SD101CW;Enlarge;Small Signal Schottky Diodes;60.0;100.0;1000 at 15;No;SOD-123;Single;image/diodes\86412.png;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.pdf;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.zip
SD101AW, SD101BW, SD101CW;Enlarge;Small Signal Schottky Diodes;50.0;100.0;1000 at 15;No;SOD-123;Single;image/diodes\86412.png;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.pdf;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.zip
SD101AW, SD101BW, SD101CW;Enlarge;Small Signal Schottky Diodes;40.0;100.0;1000 at 15;No;SOD-123;Single;image/diodes\86412.png;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.pdf;Datasheet\diodes\SD101AW, SD101BW, SD101CW\SD101AW, SD101BW, SD101CW.zip
