Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC638A;Active;50 A power stage, 2.7 VINto 24 VIN, 3.3 V PWM with ZCD mode;VRPower (DrMOS);2.7;24.0;PowerPAK MLP55-31L;5.0 x 5.0 x 0.75;76582;Datasheet/power-ics/SiC638A\SiC638A.pdf;
