Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
GBL06E;Enlarge;4.0;1.0;150;600;150;GBL;In-line;image/diodes/98472.png;Datasheet/diodes/bridge/GBL06E/GBL06E.pdf;Datasheet/diodes/bridge/GBL06E/GBL06E.zip
