Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
GSIB1580;Enlarge;15.0;0.95;300;600;150;GSIB-5S;In-line;image/diodes/88644.png;Datasheet/diodes/bridge/GSIB1580/GSIB1580.pdf;Datasheet/diodes/bridge/GSIB1580/GSIB1580.zip
GSIB1580;Enlarge;15.0;0.95;300;200;150;GSIB-5S;In-line;image/diodes/88644.png;Datasheet/diodes/bridge/GSIB1580/GSIB1580.pdf;Datasheet/diodes/bridge/GSIB1580/GSIB1580.zip
GSIB1580;Enlarge;15.0;0.95;300;800;150;GSIB-5S;In-line;image/diodes/88644.png;Datasheet/diodes/bridge/GSIB1580/GSIB1580.pdf;Datasheet/diodes/bridge/GSIB1580/GSIB1580.zip
GSIB1580;Enlarge;15.0;0.95;300;400;150;GSIB-5S;In-line;image/diodes/88644.png;Datasheet/diodes/bridge/GSIB1580/GSIB1580.pdf;Datasheet/diodes/bridge/GSIB1580/GSIB1580.zip
