Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-60.PF0.-M3 Series;Enlarge;200, 400, 600;60;1.3;830.0;70.0;150;TO-247AC 2L;Single;0.5;No;image/diodes/95652.png;Datasheet/diodes/standard-recovery/VS-60.PF0.-M3 Series/VS-60.PF0.-M3 Series.pdf;Datasheet/diodes/standard-recovery/VS-60.PF0.-M3 Series/VS-60.PF0.-M3 Series.zip
VS-60.PF0.-M3 Series;Enlarge;200, 400, 600;60;1.3;830.0;70.0;150;TO-247AC 3L;Single;0.5;No;image/diodes/96498.png;Datasheet/diodes/standard-recovery/VS-60.PF0.-M3 Series/VS-60.PF0.-M3 Series.pdf;Datasheet/diodes/standard-recovery/VS-60.PF0.-M3 Series/VS-60.PF0.-M3 Series.zip
