Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
ISOLATOR35125M61;Enlarge;;0.3;R9;;;Individual;image\capacitors\22170.png;Datasheet\capacitors\ISOLATOR35125M61\ISOLATOR35125M61.pdf;
