Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PA0140BJ25138BG1;Enlarge;15000.0;250.0;R16;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PA0140BJ25138BG1\PA0140BJ25138BG1.pdf;Datasheet\capacitors\PA0140BJ25138BG1\PA0140BJ25138BG1.zip
