Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-128O064A-LNP3N00000;graphic;128 x 64 dots;42.04 x 27.22 x 1.45;37.05 x 19.52;-;0.249 x 0.249;0.274 x 0.274;1/64;SSD1309ZC;Yes;-;-;-;-;37977;Datasheet/displays/OLED-128O064A-LNP3N00000\OLED-128O064A-LNP3N00000.pdf;
