Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T63;Enlarge;"1/4"" Multi-Turn Fully Sealed Container Cermet Trimmer";Through-hole;Multi turn;10;2.2 M;image/trimmers/51024.png;Datasheet/trimmers/T63\T63.pdf;
