Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BYM36E;Enlarge;1000;2.9;1.78 at 3;65.0;150.0;175;SOD-64;;;No;image/diodes\86012.png;Datasheet\diodes\BYM36E\BYM36E.pdf;Datasheet\diodes\BYM36E\BYM36E.zip
