Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
VO617A;Enlarge;DIP-4;80;40;600.0;5;3, 2.3;-55 to +110;5300;UL, VDE, BSI, CQC, CQC, FIMKO;image/optocouplers\83430.png;Datasheet\optocouplers\VO617A\VO617A.pdf;Datasheet\optocouplers\VO617A\VO617A.zip
VO617A;Enlarge;DIP-4, 400 mil;80;40;600.0;5;3, 2.3;-55 to +110;5300;UL, VDE, BSI, CQC, CQC, FIMKO;image/optocouplers\83430.png;Datasheet\optocouplers\VO617A\VO617A.pdf;Datasheet\optocouplers\VO617A\VO617A.zip
VO617A;Enlarge;SMD-4;80;40;600.0;5;3, 2.3;-55 to +110;5300;UL, VDE, BSI, CQC, CQC, FIMKO;image/optocouplers\83430.png;Datasheet\optocouplers\VO617A\VO617A.pdf;Datasheet\optocouplers\VO617A\VO617A.zip
