Series;Product Image;Description;AC Operating Voltage Min.(VRMS);AC Operating Voltage Max.(VRMS);DC Operating Voltage Min.(VDC);DC Operating Voltage Max.(VDC);INRP8/20 µsMax.(Ap);Energy 10/1000 µsMax.(J);Operating Temperature Min.(°C);Operating Temperature Max.(°C);Image path;Datasheet part;3d model part
MLV1210E3;Enlarge;SMD 1210 Multilayer Varistor;4;35;5.6;45;400;2.2;-55;85;image/varistors/29127.png;Datasheet\/varistors/MLV1210E3\MLV1210E3.pdf;Datasheet\/varistors/MLV1210E3\MLV1210E3.zip
