Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 CRZ;Enlarge;MAL215099003E3;330.0;35.0;SMD;10x10x12;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099817E3;470.0;63.0;SMD;16x16x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099101E3;100.0;50.0;SMD;10x10x10;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099015E3;1500.0;35.0;SMD;16x16x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099016E3;1500.0;35.0;SMD;18x18x16;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097002E3;330.0;35.0;SMD;10x10x14;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099818E3;470.0;63.0;SMD;18x18x16;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099804E3;100.0;63.0;SMD;10x10x12;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099117E3;1500.0;50.0;SMD;18x18x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099706E3;470.0;80.0;SMD;16x16x21;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
