Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
S5MS;Enlarge;1000;5;0.90;100.0;;150;SMC (DO-214AB);Single;;No;image/diodes\98461.png;Datasheet\diodes\S5MS\S5MS.pdf;Datasheet\diodes\S5MS\S5MS.zip
