Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-U5FX120FA60;Enlarge;60;100;600;450;1.6 at 60;-55 to +175;0.7;63;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96940.png;Datasheet\modules\VS-U5FX120FA60\VS-U5FX120FA60.pdf;
