Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-VSKJS409/150;Enlarge;400;105;150.0;2300;1.03 at 200;-55 to +175;0.32;AAP Gen 7 (TO-240AA);Two diodes common anode;Isolated;image\modules\93106.png;Datasheet\modules\VS-VSKJS409/150\VS-VSKJS409/150.pdf;
