Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFL330FA60;Enlarge;243;90;600;1130;1.43 at 200;-55 to +175;0.22;98;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96016.png;Datasheet\modules\VS-UFL330FA60\VS-UFL330FA60.pdf;
