Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BYW172D;Enlarge;200;3;1.1 at 3;100.0;100.0;175;SOD-64;;;No;image/diodes\86096.png;Datasheet\diodes\BYW172D\BYW172D.pdf;Datasheet\diodes\BYW172D\BYW172D.zip
