Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;1800;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;1600;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;1200;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;800;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;400;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
VS-ST300CL Series;Enlarge;560.0;55.0;1115.0;2000;8000.0;8380.0;2.18 at 1635;-40 to +125;500.0;B-PUK (TO-200AC);Single SCR;image/thyristors/94405.png;Datasheet/thyristors/phase-control-discrete/VS-ST300CL Series/VS-ST300CL Series.pdf;
