Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT42WS, BAT43WS;Enlarge;Small Signal Schottky Diode;30.0;200.0;650 at 200;Yes;SOD-323;Single;image/diodes\81813.png;Datasheet\diodes\BAT42WS, BAT43WS\BAT42WS, BAT43WS.pdf;Datasheet\diodes\BAT42WS, BAT43WS\BAT42WS, BAT43WS.zip
BAT42WS, BAT43WS;Enlarge;Small Signal Schottky Diode;30.0;200.0;450 at 200;Yes;SOD-323;Single;image/diodes\81813.png;Datasheet\diodes\BAT42WS, BAT43WS\BAT42WS, BAT43WS.pdf;Datasheet\diodes\BAT42WS, BAT43WS\BAT42WS, BAT43WS.zip
