Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TB030090WC16238BJ1;Enlarge;9000.0;1600.0;R85;;;Individual;image\capacitors\22094.png;Datasheet\capacitors\TB030090WC16238BJ1\TB030090WC16238BJ1.pdf;
