Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T9;Enlarge;"3/8"" Square Multi-Turn Fully Sealed Container Cermet Trimmer";Through-hole;Multi turn;10;2.2 M;image/trimmers/51025.png;Datasheet\/trimmers/T9\T9.pdf;Datasheet\/trimmers/T9\T9.zip
