Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;36.0;40.0;44.2;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;60.0;66.7;73.7;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;12.0;13.3;14.7;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;85.0;94.4;104.0;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;28.0;31.1;34.4;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;51.0;56.7;62.7;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;17.0;18.9;20.9;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;22.0;24.4;26.9;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;43.0;47.8;52.8;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
SMC5K10A thru SMC5K85A;Enlarge;TRANSZORB® TVS;5000;SMC (DO-214AB);Unidirectional;70.0;77.8;86.0;150;Yes;image/diodes/87742.png;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.pdf;Datasheet/diodes/tvs-protection/SMC5K10A thru SMC5K85A/SMC5K10A thru SMC5K85A.zip
