Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
LS103A, LS103B, LS103C;Enlarge;Small Signal Schottky Diodes;40.0;30.0;600 at 200;No;QuadroMELF (SOD-80);Single;image/diodes/85631.png;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.pdf;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.zip
LS103A, LS103B, LS103C;Enlarge;Small Signal Schottky Diodes;30.0;30.0;600 at 200;No;QuadroMELF (SOD-80);Single;image/diodes/85631.png;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.pdf;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.zip
LS103A, LS103B, LS103C;Enlarge;Small Signal Schottky Diodes;20.0;30.0;600 at 200;No;QuadroMELF (SOD-80);Single;image/diodes/85631.png;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.pdf;Datasheet/diodes/ss-schottky/LS103A, LS103B, LS103C/LS103A, LS103B, LS103C.zip
