Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;4000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;6.3;7500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;4.0;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;10.0;15000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;50.0;8000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;6.3;5000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;16.0;50000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;6.3;1100.0;3.2 x 1.6 x 1 (Q);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;25.0;10000.0;2.00 x 1.25 x 0.9 (S);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;6.3;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;10.0;4000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.68 µF;20.0;20000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;4.0;7500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;10000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;4.0;5000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;10.0;10000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;6.3;5000.0;2.00 x 1.25 x 0.9 (S);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;16.0;12000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;6.3;1000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;25.0;10000.0;2.06 x 1.35 x 1.57 (R);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;6.3;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;10.0;3000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;2.5;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;20.0;10000.0;2.00 x 1.25 x 0.9 (S);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;4.0;2000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;10.0;7500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;3000.0;2.06 x 1.35 x 1.57 (R);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;12000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;4.0;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;10.0;6000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;6.3;15000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;10.0;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;25.0;4000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;6.3;5000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;10.0;;3.2 x 1.6 x 1.8 (A);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;2.5;4000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;3000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;20.0;12000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;4.0;15000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;10.0;7500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;4000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;4.0;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;50000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.3;7000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;10.0;12000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;25.0;3500.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;6.3;6000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;16.0;20000.0;1.0 x 0.5 x 0.6 (K);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;2.5;3000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.3;2000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;20.0;4000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;4.0;3000.0;2.4 x 1.45 x 1.2 (P);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;10.0;10000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;8000.0;2.06 x 1.35 x 1.57 (R);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;4.0;4000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;5000.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
298D, 298W;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;6.3;5500.0;1.60 x 0.85 x 0.9 (M);image/capacitors\40065.png;Datasheet\capacitors\298D, 298W\298D, 298W.pdf;
