Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-20CTH03-1HM3;Enlarge;300;2 x 10;0.85;120.0;23;175.0;TO-262AA;Common cathode;Yes;image/diodes/95671.png;Datasheet/diodes/ultrafast-recovery/VS-20CTH03-1HM3/VS-20CTH03-1HM3.pdf;Datasheet/diodes/ultrafast-recovery/VS-20CTH03-1HM3/VS-20CTH03-1HM3.zip
