Part Number;Product Image;Package Type;Package Form;Package Dimensions (L x W x H)(mm);Peak Wavelength(nm);Radiant Intensity(mW/sr);Angle of Half Intensity(±°);Rise Time(ns);Radiant Power(mW);AEC-Qualified;Image path;Datasheet part;3d model part
VSLB4940;Enlarge;leaded;T-1;∅ 3;940;65.0;22;15;;No;image/ir-emitting-diodes/84343.png;Datasheet\/ir-emitting-diodes/VSLB4940\VSLB4940.pdf;
