Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG2519E;SPDT x 2;1.8;5.5;;;2.5;5.0;45.0;-10.2;-58.0;DFN-10;24.0;7.0;222.0;78595;Datasheet/analog-switches/DG2519E/DG2519E.pdf;
DG2519E;SPDT x 2;1.8;5.5;;;2.5;5.0;45.0;-10.2;-58.0;MSOP-10;24.0;7.0;222.0;78595;Datasheet/analog-switches/DG2519E/DG2519E.pdf;
