Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-120NQ045PbF;Enlarge;120;105;45.0;1550;0.63 at 120;-55 to +150;0.38;HALF-PAK (D-67);Single;Not Isolated;image\modules\94458.png;Datasheet\modules\VS-120NQ045PbF\VS-120NQ045PbF.pdf;
