Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiP31001;Active;Battery Monitor and Protective Discharge IC;Battery and Protection;2.3;5.5;WCSP9;1.25 x 1.25 x 0.6;75408;Datasheet/power-ics/SiP31001\SiP31001.pdf;
