Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
MBRB30HxxCT;Enlarge;45;2 x 15;see datasheet;150.0;;175;D2PAK (TO-263AB);Common cathode;Yes;image/diodes\87539.png;Datasheet\diodes\MBRB30HxxCT\MBRB30HxxCT.pdf;Datasheet\diodes\MBRB30HxxCT\MBRB30HxxCT.zip
MBRB30HxxCT;Enlarge;60;2 x 15;see datasheet;150.0;;175;D2PAK (TO-263AB);Common cathode;Yes;image/diodes\87539.png;Datasheet\diodes\MBRB30HxxCT\MBRB30HxxCT.pdf;Datasheet\diodes\MBRB30HxxCT\MBRB30HxxCT.zip
