Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SS3H9;Enlarge;90;3;0.65;100.0;;175;SMC (DO-214AB);Single;Yes;image/diodes\88752.png;Datasheet\diodes\SS3H9\SS3H9.pdf;Datasheet\diodes\SS3H9\SS3H9.zip
