Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
BAV300, BAV301, BAV302, BAV303;Enlarge;MicroMELF;120.0;100 at 100;1 at 100;50.0;Single;No;image/diodes\85545.png;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.pdf;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.zip
BAV300, BAV301, BAV302, BAV303;Enlarge;MicroMELF;200.0;100 at 150;1 at 100;50.0;Single;No;image/diodes\85545.png;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.pdf;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.zip
BAV300, BAV301, BAV302, BAV303;Enlarge;MicroMELF;250.0;100 at 200;1 at 100;50.0;Single;No;image/diodes\85545.png;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.pdf;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.zip
BAV300, BAV301, BAV302, BAV303;Enlarge;MicroMELF;60.0;100 at 50;1 at 100;50.0;Single;No;image/diodes\85545.png;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.pdf;Datasheet\diodes\BAV300, BAV301, BAV302, BAV303\BAV300, BAV301, BAV302, BAV303.zip
