Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
CSC;Enlarge;Resistor Networks;Thick Film Resistor Networks, Single-In-Line, Conformal Coated SIP;Thick Film;1;2.2 M;250.0;50.0;1.0;;0.2;SIP;;image/networks-and-arrays/31509.png;Datasheet\/networks-and-arrays/CSC\CSC.pdf;
CSC;Enlarge;Resistor Networks;Thick Film Resistor Networks, Single-In-Line, Conformal Coated SIP;Thick Film;10;50;250.0;;;;0.25;SIP;;image/networks-and-arrays/31509.png;Datasheet\/networks-and-arrays/CSC\CSC.pdf;
CSC;Enlarge;Resistor Networks;Thick Film Resistor Networks, Single-In-Line, Conformal Coated SIP;Thick Film;10;50;250.0;50.0;1.0;;0.3;SIP;;image/networks-and-arrays/31509.png;Datasheet\/networks-and-arrays/CSC\CSC.pdf;
CSC;Enlarge;Resistor Networks;Thick Film Resistor Networks, Single-In-Line, Conformal Coated SIP;Thick Film;10;50;250.0;;;;0.4;SIP;;image/networks-and-arrays/31509.png;Datasheet\/networks-and-arrays/CSC\CSC.pdf;
