Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP77436W;Enlarge;Heimdall no lens;6.8 W x 3.0 H x 2.35 D;36;AGC4;12.0;0.4;± 75;0.35;1, 4 = GND, 2 = VS, 3 = OUT;RC-5;Remote control;SMD;image/ir-receiver-modules/82466.png;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.pdf;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.zip
TSOP77436W;Enlarge;Heimdall no lens;6.8 W x 3.0 H x 2.35 D;36;AGC4;12.0;0.4;± 75;0.35;1, 4 = GND, 2 = VS, 3 = OUT;RC-6;Remote control;SMD;image/ir-receiver-modules/82466.png;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.pdf;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.zip
TSOP77436W;Enlarge;Heimdall no lens;6.8 W x 3.0 H x 2.35 D;36;AGC4;12.0;0.4;± 75;0.35;1, 4 = GND, 2 = VS, 3 = OUT;Panasonic;Remote control;SMD;image/ir-receiver-modules/82466.png;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.pdf;Datasheet\/ir-receiver-modules/TSOP77436W\TSOP77436W.zip
